Date,Playlist Count,Playlist Total Reach,Editorial Playlist Count,Editorial Playlist Total Reach,Events,Releases,Playlist Adds,Sync
"Oct 16, 2023","1,785","614,168",,,,,,
"Oct 17, 2023","1,789","614,492",,,,,,
"Oct 18, 2023","1,790","614,815",,,,,,
"Oct 19, 2023","1,790","615,033",,,,,,
"Oct 20, 2023","1,791","615,284",,,,,,
"Oct 21, 2023","1,792","615,497",,,,,,
"Oct 22, 2023","1,793","615,854",,,,,,
"Oct 23, 2023","1,792","616,119",,,,,,
"Oct 24, 2023","1,793","616,319",,,,,,
"Oct 25, 2023","1,794","616,560",,,,,,
"Oct 26, 2023","1,798","616,916",,,,,,
"Oct 27, 2023","1,800","620,490",,,,,,
"Oct 28, 2023","1,802","620,708",,,,,,
"Oct 29, 2023","1,803","620,947",,,,,,
"Oct 30, 2023","1,805","621,224",,,,,,
"Oct 31, 2023","1,806","621,481",,,,,,
"Nov 01, 2023","1,806","621,732",,,,,,
"Nov 02, 2023","1,808","621,869",,,,,,
"Nov 03, 2023","1,811","622,237",,,,,,
"Nov 04, 2023","1,813","622,539",,,,,,
"Nov 05, 2023","1,815","622,809",,,,,,
"Nov 06, 2023","1,819","623,047",,,,,,
"Nov 07, 2023","1,822","623,275",,,,,,
"Nov 08, 2023","1,824","623,418",,,,,,
"Nov 09, 2023","1,826","623,704",,,,,,
"Nov 10, 2023","1,825","623,919",,,,,,
"Nov 11, 2023","1,827","639,000",,,,,,
"Nov 12, 2023","1,827","637,666",,,,,,
"Nov 13, 2023","1,827","636,963",,,,,,
"Nov 14, 2023","1,827","637,141",,,,,,
"Nov 15, 2023","1,828","637,453",,,,,,
"Nov 16, 2023","1,825","665,019",,,,,,
"Nov 17, 2023","1,825","658,945",,,,,,
"Nov 18, 2023","1,827","661,952",,,,,,
"Nov 19, 2023","1,832","659,994",,,,,,
"Nov 20, 2023","1,833","653,958",,,,,,
"Nov 21, 2023","1,832","661,429",,,,,,
"Nov 22, 2023","1,831","670,147",,,,,,
"Nov 23, 2023","1,834","674,920",,,,,,
"Nov 24, 2023","1,837","675,556",1,1,,,,
"Nov 25, 2023","1,837","676,722",,,,,,
"Nov 26, 2023","1,841","680,335",,,,,,
"Nov 27, 2023","1,842","682,798",,,,,,
"Nov 28, 2023","1,843","682,564",,,,,,
"Nov 29, 2023","1,844","683,056",,,,,,
"Nov 30, 2023","1,846","683,115",,,,,,
"Dec 01, 2023","1,845","683,242",,,,,,
"Dec 02, 2023","1,847","683,452",,,,,,
"Dec 03, 2023","1,845","683,634",,,,,,
"Dec 04, 2023","1,847","682,867",,,,,,
"Dec 05, 2023","1,847","675,439",,,,,,
"Dec 06, 2023","1,848","671,071",,,,,,
"Dec 07, 2023","1,850","668,067",,,,,,
"Dec 08, 2023","1,852","658,301",,,,,,
"Dec 09, 2023","1,852","673,015",,,,,,
"Dec 10, 2023","1,854","685,082",,,,,,
"Dec 11, 2023","1,855","685,026",,,,,,
"Dec 12, 2023","1,854","685,351",,,,,,
"Dec 13, 2023","1,855","681,696",,,,,,
"Dec 14, 2023","1,855","684,103",,,,,,
"Dec 15, 2023","1,856","686,531",,,,,,
"Dec 16, 2023","1,853","686,164",,,,,,
"Dec 17, 2023","1,853","685,893",,,,,,
"Dec 18, 2023","1,856","686,813",,,,,,
"Dec 19, 2023","1,857","687,226",,,,,,
"Dec 20, 2023","1,856","687,393",,,,,,
"Dec 21, 2023","1,856","687,438",,,,,,
"Dec 22, 2023","1,857","687,500",,,,,,
"Dec 23, 2023","1,856","686,807",,,,,,
"Dec 24, 2023","1,855","686,005",,,,,,
"Dec 25, 2023","1,857","686,006",,,,,,
"Dec 26, 2023","1,858","676,177",,,,,,
"Dec 27, 2023","1,858","687,025",,,,,,
"Dec 28, 2023","1,858","703,978",,,,,,
"Dec 29, 2023","1,858","713,532",,,,,,
"Dec 30, 2023","1,856","718,558",,,,,,
Invalid date,,,,,,,,
